Index,Random,Target_PDF,PDF,Social_PS,JPSP_Section,Journal,Year,Title,Journal_full,num_studiesa,na,DA,commentsa,codera,num_studiesb,nb,DB,commentsb,coderb,coder_dif,coder_disagree,ChrisResolve,ChrisNotes,ChrisD,N,D
66,13,13,13,NA,,JRP,2015,The comprehensive approach to analyzing multivariate constructs,Journal of Research in Personality,NA,NA,,no studies,Kyle,NA,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,9856,b,,Kyle,1,14790,b,,Guan,4934,1,14790,9856 + 3263 + 1183 + 488,,14790,b
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
11,14,14,14,NA,,JRP,2015,Happiness in modern society: Why intelligence and ethnic composition matter,Journal of Research in Personality,1,NA,,,Kyle,1,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,13249,b,,Kyle,2,23994,b,,Guan,10745,1,23994,,,23994,b
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,1128,b,,Kyle,2,1128,b,,Guan,0,0,NA,,,1128,b
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
29,15,15,15,NA,,JRP,2015,A spectral clustering approach to the structure of personality: Contrasting the FFM and HEXACO models,Journal of Research in Personality,2,NA,,,Kyle,2,NA,,,Guan,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,150,b,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,150,b,,Anthony,0,0,NA,,,150,b
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
49,1,1,1,NA,,JRP,2016,Observations versus assessments of personality: A five-method multi-species study reveals numerous biases in ratings and methodological limitations of standardised assessments,Journal of Research in Personality,1,NA,,150 monkeys and 49 human raters; the real targets seemed to be monkeys ,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,340,b,,Guan,1,340,b,,Anthony,0,0,NA,,,340,b
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
4,2,2,2,NA,,JRP,2016,Signature size signals sociable dominance and narcissism,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,1122,m,,Guan,1,1122,m,,Anthony,0,0,NA,,,1122,m
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
26,3,3,3,NA,,JRP,2016,Inter-individual stabilization of justice sensitivity in childhood and adolescence,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,1232,m,,Guan,1,1232,m,,Anthony,0,0,NA,,,1232,m
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
5,4,4,4,NA,,JRP,2016,Personality development in old age relates to physical health and cognitive performance: Evidence from the Berlin Aging Study II,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,280,b,couples,Guan,1,280,b,Couples,Anthony,0,0,NA,,,280,b
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
52,5,5,5,NA,,JRP,2016,"(Dis)similarity in impulsivity and marital satisfaction: A comparison of volatility, compatibility, and incompatibility hypotheses",Journal of Research in Personality,1,NA,,couples,Guan,1,NA,,Couples,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,43137,b,,Guan,2,43137,b,,Anthony,0,0,NA,,,43137,b
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,150875,b,,Guan,2,150875,b,,Anthony,0,0,NA,,,150875,b
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
29,6,6,6,NA,,JRP,2016,Are conservatives happier than liberals? Not always and not everywhere,Journal of Research in Personality,2,NA,,,Guan,2,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,270,w,,Guan,1,270,m,,Anthony,0,0,NA,,mostly b,270,b
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
33,7,7,7,NA,,JRP,2016,Stability and change of basic personal values in early adulthood: An 8-year longitudinal study,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
23,8,8,8,NA,,JRP,2016,Social networking online and personality of self-worth: A meta-analysis,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,85,b,,Guan,2,73,b,"85 people invited to complete study, 73 responded",Anthony,12,0,NA,,,79,b
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,216,b,,Guan,2,216,b,"85 people invited to complete study, 73 responded",Anthony,0,0,NA,,,216,b
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
59,9,9,9,NA,,JRP,2016,I still cannot see it?A replication of blind spots in self-perception,Journal of Research in Personality,2,NA,,,Guan,2,NA,,"85 people invited to complete study, 73 responded",Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,266,b,,Guan,1,266,b,652 were invited to participate,Anthony,0,0,NA,,,266,b
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
41,10,10,10,NA,,JRP,2016,Detecting careless respondents in web-based questionnaires: Which method to use?,Journal of Research in Personality,1,NA,,,Guan,1,NA,,652 were invited to participate,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,147,w,,Guan,1,147,m,,Anthony,0,0,NA,,m,147,m
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
32,11,11,11,NA,,JRP,2016,Self-focused and feeling fine: Assessing state narcissism and its relation to well-being,Journal of Research in Personality,1,NA,,,Guan,1,NA,,,Anthony,NA,NA,NA,,,NA,NA
17,12,12,12,NA,,JRP,2016,Perfectionism and narcissism: A meta-analytic review,Journal of Research in Personality,NA,NA,,,Guan,0,NA,,Meta,Anthony,NA,NA,NA,,,NA,NA
